overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
3,,True,"12 30, 2015",AQYYMHEDRIOO7,9170011451,M. Childers,"My walls were too weak to support this system, even with anchors. Would have been the ideal solution for our bay window.","Did not work for me, but easy to mount.",1451433600,{'Material Type:': ' Stainless Steel'},
5,,True,"12 27, 2015",AMJ6UH2NDVJHS,9170011451,Carolina Girl,I couldn't be happier with these clips. I used them to hang huge pieces of fabric on a steel cable for a photo backdrop. They were very easy to put up & take down. The fabric stays in place nicely once the clip has been fastened to it. I was concerned that the weight of such large pieces of fabric would be a problem but I didn't have any issues at all. I will use these clips again & again!,I couldn't be happier with these clips,1451174400,{'Material Type:': ' 48 curtain clips'},
1,,False,"12 20, 2015",AU1RDK7TQCIK9,9170011451,Amazon Customer,This is literally the worst invention ever. Installing it should be a form of Chinese torture.,Don't buy this s***,1450569600,{'Material Type:': ' Stainless Steel'},
2,,True,"12 18, 2015",A35M1QB814W6F3,9170011451,Alexandra Perez,would not recommend. too difficult to install and the wire does not stay tight.,Two Stars,1450396800,{'Material Type:': ' Stainless Steel'},
5,29.0,False,"12 9, 2015",A39WRJGTL4PLDV,9170011451,Amazon Customer,"I purchased this on a whim while doing some late night online shopping . It took my husband about 45 mins to install. After he installed it I was curious how other people utilized the curtain wire and thought i'd share it with you guy's. I've added some additional photos for your viewing. (The first two photos are mine.)

Tips:

1. If your installing curtain purchase the metal clips

2. If the wire is dropping cut it to the desire length with wire cutters.

3. Use a power drill",There's something beautiful about something so simple..,1449619200,{'Material Type:': ' Stainless Steel'},"['https://images-na.ssl-images-amazon.com/images/I/81A-irKe+7L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/7116PGDF0+L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31EjCBsf0yL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3167TK6wq4L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51nNTmIYe8L._SY88.jpg']"
5,,True,"11 29, 2015",A30E3OFO3R948X,9170011451,mlk,Purchased these and the Super Z Outlet version to hang 10' sheers from a rod system.  Both are excellent products:  heavy duty and grip well.,Excellent!,1448755200,{'Material Type:': ' 48 curtain clips'},
1,,True,"11 22, 2015",A1J8FN5Q1W13VI,9170011451,Amazon Customer,"received promptly, but only 1/2 of the hooks had clips on them.  Fail",One Star,1448150400,{'Material Type:': ' 48 curtain clips'},
5,,True,"11 22, 2015",A21CLNT6BOTX2Q,9170011451,AB&amp;amp;C,"I wondered how this was going to work out, but i loved them!",Love!,1448150400,{'Material Type:': ' 48 curtain clips'},
1,,True,"11 20, 2015",A2RQNO8R9AETYE,9170011451,Vertigo Interiors USA,"Do not buy it! It doesn't come with the correct hardware and that makes it impossible to install, I went out to buy hardware (which you just have to guess the size) and ended up with screws that made it impossible to use a drill with. Awful product.",Do not buy it! It doesn't come with the ...,1447977600,{'Material Type:': ' Stainless Steel'},
5,,True,"11 11, 2015",A2WDBDED6M4Y5M,9170011451,S. Stone,Exactly as described,good product,1447200000,{'Material Type:': ' 48 curtain clips'},
5,,True,"11 11, 2015",A3NE9EYAYZRJ3B,9170011451,Maria Fani Kountouri,very satisfied!,Five Stars,1447200000,{'Material Type:': ' Stainless Steel'},
5,8.0,True,"11 1, 2015",A19BQFD72INGA9,9170011451,Mary Leon,"I'm using them outdoors to hold paint drop cloths, which we are using on our gazebo.  Even with wind, they hang on strong!","I'm using them outdoors to hold paint drop cloths, ...",1446336000,{'Material Type:': ' 48 curtain clips'},
5,,True,"10 19, 2015",A22WGI6OOCXVZ2,9170011451,rachel,"We purchased these to use to put up our curtains on all our windows in our new house that we will only be in for 3years. Each window already had a rail installed that required clips for curtains, so These worked perfectly to hang our curtains. They aren't pretty, per se, but they look good enough to use instead of having to spend money to buy all new curtains that already have clips on them. Glad we came across these.",Perfect for the job,1445212800,{'Material Type:': ' 48 curtain clips'},
5,2.0,True,"10 19, 2015",A2AZZLZ4IT0U6P,9170011451,Jason Meidinger,"Easy to install as long as you have some mechanical ability.  Uses a simple turnbuckle to tension the wire, just turn until you get the wire as taut as you would like.  No issues with sagging, even with 80"" of 84"" tall curtains.  Simple, clean, somewhat industrial look.  Good stuff!",Easy to install as long as you have some mechanical ...,1445212800,{'Material Type:': ' Stainless Steel'},
5,,True,"10 13, 2015",A3SA66ETDOD99,9170011451,ron white,"Pain in the behind to get right but, it works.",Five Stars,1444694400,{'Material Type:': ' Stainless Steel'},
4,,True,"10 12, 2015",A1C57N7SSG8I7E,9170011451,J. Davis,"Original: Received 24 clips.  The advertisement says 48.

Followup: Amazon is sending another packet of clips.

About the clips themselves. I like them ok which is why I got them, but not outstanding.",Clips,1444608000,{'Material Type:': ' 48 curtain clips'},
5,,True,"10 12, 2015",A3TO5GVFOGFH3R,9170011451,Melesa Hane,Worked perfectly,Five Stars,1444608000,{'Material Type:': ' 48 curtain clips'},
1,,False,"10 9, 2015",A27OUPKD4KZLT5,9170011451,Stephanie,"Do not buy. As mentioned, the pieces are not properly threaded and they do not work. I ordered four different sets and they were all defective. IKEA's customer service is horrible, too.",DEFECTIVE,1444348800,{'Material Type:': ' Stainless Steel'},
5,,True,"09 28, 2015",A19KE72X7XE36V,9170011451,patrick,hanging s*** with ease,Five Stars,1443398400,{'Material Type:': ' Stainless Steel'},
5,,True,"09 27, 2015",A1ZTMJ6PLSX0P0,9170011451,Shauna Blackledge,Installed with ease and love the simple industrial look!,Five Stars,1443312000,{'Material Type:': ' Stainless Steel'},
5,,True,"09 9, 2015",A3AXADTFNWSK3T,9170011451,Amazon Customer,I have bought 5 packs of these total...they are excellent.,they are excellent.,1441756800,{'Material Type:': ' 48 curtain clips'},
5,,True,"09 7, 2015",AUP8V5H50X376,9170011451,Darlene Leffler,Really great.  Looks good.  Fairly easy to install.  My friends think it is very clever.,Five Stars,1441584000,{'Material Type:': ' Stainless Steel'},
4,,True,"08 25, 2015",A1I2FNFHWPP2X6,9170011451,M Azmat Khan,Great product! Wroks well for hanging curtains,Four Stars,1440460800,{'Material Type:': ' Stainless Steel'},
5,,True,"08 20, 2015",A3LTOY4GJV93OG,9170011451,Thomas Riley,"Wire cable works great to hold curtains on patio. Minor difficulty when tighting couple kept unwinding, however after the twist work on down the wire no longer problem. Fastened a piece of Decking board to siding to secure one end, other end is on post.",Good solutiom,1440028800,{'Material Type:': ' Stainless Steel'},
4,,True,"08 9, 2015",A3L0VCE8N7S5SA,9170011451,marco aurelio vascones bernui,Great product. Very good deal. I recommend this seller,Four Stars,1439078400,{'Material Type:': ' Stainless Steel'},
5,,True,"08 4, 2015",A1QT5CEQ8GF8FO,9170011451,kelli pressley,Perfect,Five Stars,1438646400,{'Material Type:': ' Stainless Steel'},
5,,True,"08 2, 2015",A1YD0XEOWL5EHO,9170011451,Barry Lyat,excellent!,Five Stars,1438473600,{'Material Type:': ' 48 curtain clips'},
2,,True,"07 27, 2015",A31QUPUFM29TWZ,9170011451,David Keindl,Rusting after one year.,Two Stars,1437955200,{'Material Type:': ' Stainless Steel'},
5,5.0,True,"07 13, 2015",A29Q908SEZE8NH,9170011451,Davitr0n,"These are super easy to install, and the end result is super clean as the hardware to attach them to the wall is hidden.  I used a bunch of these to create an art wall for both of my sons rooms, so we have a couple wires with a lot of clips and we hang art on them that they do at school.  Created a an art display where they could choose what they wanted to show.",These are super easy to install,1436745600,{'Material Type:': ' Stainless Steel'},
5,3.0,True,"06 29, 2015",A288IRULGSPS7M,9170011451,Girl Kitten,LOVE this product. Very strong clips that can hold a lot of weight.,strong!,1435536000,{'Material Type:': ' 48 curtain clips'},
5,,True,"06 22, 2015",AU9OYJ3M2HI8,9170011451,Connie Henry,This was exactly what I needed for my outside curtain project.  Love the design.,Love the design,1434931200,{'Material Type:': ' Stainless Steel'},
4,,True,"06 13, 2015",A1U7H2FMKMQLIU,9170011451,Joseph Campros,"This curtain wire assembly is easy to put together once a person can understand the pictures that are used for instructions.  I must admit that, even for me, a well seasoned assembler, the instructions were a little confusing.  It makes it much easier if a person looks up the assembly on you tube.  Once you see how it is put together, the assembly is very easy.  As long as the recipient has a good strong anchoring on the wire hangers, the rest comes together nicely, and can be tightened as tight as one wishes.  The quality of the wire is very good and strong and is very hard to break.  Please make sure that the inserted ends of the wire are securely fastened into the holders with the pins.  All in all, this is a great product for the price.  This set contains everything one needs to assemble a curtain, wether just across or around corners.",This curtain wire assembly is easy to put together once a person can understand the ...,1434153600,{'Material Type:': ' Stainless Steel'},
5,,True,"06 3, 2015",AEHNVHTRZ7OGY,9170011451,Becky G.,Very happy with this. We used the Riktig curtain hooks from ikea to display artwork.,Five Stars,1433289600,{'Material Type:': ' Stainless Steel'},
4,,True,"05 25, 2015",AEN7SDJIBKPVH,9170011451,lindsay wood,"Decent quality, bought another",Four Stars,1432512000,{'Material Type:': ' Stainless Steel'},
5,,True,"05 6, 2015",AKXUFX5HMQZHT,9170011451,David Wyman,Great part perfect fit!!! quick service!!,Five Stars,1430870400,{'Material Type:': ' Stainless Steel'},
1,,True,"03 31, 2015",A1P5Y9GGJGJXY4,9170011451,Katrina M.,It was the worst thing I ever bought. It didn't even have all the tools or pieces with it. I still can't put it up because I don't have all the pieces. Very disappointed,It was the worst thing I ever bought,1427760000,{'Material Type:': ' Stainless Steel'},
3,,True,"03 21, 2015",A1BA1W1W8LMTPX,9170011451,Ana,they go out easy,Three Stars,1426896000,{'Material Type:': ' Stainless Steel'},
3,,True,"03 17, 2015",A15QN6R6N42Z7I,9170011451,ReallySavvy,It's sort of complicated in a weird way.  I would suggest You Tubing on how to do this..  But the cost was super cheap.  You may need to buy a longer wire.  This one is about 20ft I think,Worx,1426550400,{'Material Type:': ' Stainless Steel'},
4,,True,"03 10, 2015",A238ZSESNZ0OPF,9170011451,Family of 4,"We bought 2 of these to hang out kids school work from, they look nice. Hung on the wall easy, the tightening of the wire is a little tricky with instructions given but wasn't that bad.",Hanging kids school artwork from them.,1425945600,{'Material Type:': ' Stainless Steel'},
1,37.0,False,"01 25, 2015",A1M8IDTM9M40J6,9170011451,Madison Taskett,"If you want an excuse to go batshit crazy and murder your entire family before committing suicide, please consider installing this product! What I thought would take 15 minutes took me and two other housemates four hours to install (whilst spilling out every curse word known to the English language along the way). I repeat, it took three people four entire hours to collectively put this thing in the wall. It doesn't even look as nice as some of Ikea's curtain rods, and it doesn't hold a lot of weight. On the bright side, it was a great bonding experience for my housemates and I! There's a silver lining for everything.",Installing this made me want to burn down the nearest Ikea Store and Scream.,1422144000,{'Material Type:': ' Stainless Steel'},['https://images-na.ssl-images-amazon.com/images/I/71PzcKUrfML._SY88.jpg']
3,,True,"01 22, 2015",A3OHQSC9MM1QSX,9170011451,KToczek,"I purchased this to span my French doors in my kitchen to hang curtains to try and keep the Buffalo, NY winter cold out of my house.  I anchored all my screws, even had an additional support rod for the wire and it still ripped out of my wall.  Ive since replaced it with an actual curtain rod and that is working wonderfully.  So I've put this in my kids playroom for them to hang their artwork on.  I'd give it one star for holding curtains and five stars for holding a few pieces of paper... So its getting three stars from me.",Holding curtains is a no... but artwork is a yes.,1421884800,{'Material Type:': ' Stainless Steel'},
